longitude,latitude,Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,Year
-119.67879002587448,39.990207218008614,NV3994811972420160729,EB7908D0-C305-45B7-848D-391F9F90FF37,TULE,Wildfire,26544,MTBS,Initial,35341,40.001,-119.664,2016-07-28,804303220160722,804303220160807,,-2,9,-970,-150,50,260,9999,,2016
-119.93178713770156,39.75146930954293,NV3974111995220160807,27687124-ECF1-44E5-81D8-A3E86DF04DEB,JACKPOT,Wildfire,26547,MTBS,Initial,1647,39.752,-119.931,2016-08-07,804303220160722,804303220160807,,6,6,-970,-150,50,300,9999,,2016
-120.7953965157795,35.74450788673141,CA3577412082220160518,18281CC5-02EC-4CF7-AE05-9324747A6C3B,CAMP ROBERTS,Wildfire,26559,MTBS,Initial,4442,35.744,-120.802,2016-05-18,804303520150704,804303520160620,,17,32,-970,-150,70,340,9999,,2016
-121.2188498896792,36.38925908055111,CA3641412125020160522,36D4951B-9D18-4D96-A49A-AAD8578AD12C,METZ,Wildfire,26560,MTBS,Initial,3826,36.387,-121.217,2016-05-22,804303520150704,804303520160706,,-58,27,-970,-150,10,260,9999,,2016
-119.58240813397296,35.02662893999595,CA3504011960120160605,B3C537F6-6EEA-4107-9F29-94FDC645710A,SODA,Wildfire,26562,MTBS,Initial,2214,35.026,-119.58,2016-06-05,804203620150627,804203620160613,,-10,15,-970,-150,30,170,9999,,2016
-123.54763829852135,41.613485678658044,CA4162312355820160607,D9DFCB7A-1C72-4270-90EC-58D229388B88,PONY,Wildfire,10004823,MTBS,Extended,3131,41.614,-123.549,2016-06-07,804603120150725,804603120170714,,12,17,-970,-150,40,293,570,,2016
-123.03528202270846,41.85859665128498,CA4185312311520160828,FD3E6CF9-9E66-4763-B3C0-88263D2D3968,GAP,Wildfire,10004828,MTBS,Extended,33940,41.856,-123.036,2016-08-27,804603120150725,804603120170714,,-9,18,-970,-150,50,286,550,Used modified GeoMAC perimeter,2016
-120.74917062893985,40.37630580092551,CA4036812080220160911,0517B37F-F8E9-4260-ABB2-308BC2FA6A8A,WILLARD,Wildfire,10004874,MTBS,Extended,2828,40.378,-120.749,2016-09-11,804403220160713,804403220170716,,-37,16,-970,-150,30,155,320,,2016
-120.25588553656875,41.28913845546455,CA4128112031520160917,FDE55600-550F-4A2C-ADF6-72B4A2E3F012,SOUP COMPLEX,Wildfire,10004876,MTBS,Extended,2798,41.29,-120.269,2016-09-17,804403120160814,804403120170716,804303120161026,12,38,-970,-150,80,319,590,"Used modified GeoMAC perimeter.
Perimeter polygon included Soup, Soup 2, Soup 3, Soup 4, Soup 5, and Jess.",2016
-120.59401009549686,42.700979473633865,OR4272312062320160817,F66349B9-E99D-4EC8-9E6F-5BF392058C1F,WITHERS,Wildfire,10004885,MTBS,Extended,3152,42.699,-120.598,2016-08-17,804403020160713,804403020170716,804403020160915,-21,13,-970,-150,20,180,9999,,2016
-119.55324816739828,37.59832708914079,CA3759811955420160626,,LAKES,Unknown,10005089,MTBS,Extended,1057,37.6,-119.554,2016-06-26,804203420150713,804203420170718,,14,24,-970,-150,50,256,480,,2016
-118.03016885363282,35.85773116636489,CA3584111804120160601,EC9B6C32-6381-48C9-88E5-2223DD4A2D07,CHIMNEY,Wildfire,10005152,MTBS,Extended,1477,35.855,-118.025,2016-06-01,804103520150620,804103520170625,,-15,18,-970,-150,50,125,250,,2016
-118.31857594914592,35.57266263492437,CA3561311846620160623,196A02EC-DCC8-426E-BEF3-ED0B356D01D5,ERSKINE,Wildfire,10005155,MTBS,Extended,48066,35.569,-118.334,2016-06-23,804103520160622,804103520170625,,-1,29,-970,-150,50,103,210,,2016
-118.56773537488847,35.79191525920323,CA3574511858420160816,59E7B803-DE13-4D24-942A-280E60B96089,CEDAR,Wildfire,10005157,MTBS,Extended,29191,35.791,-118.571,2016-08-16,804103520160622,804103520170625,,1,22,-970,-150,70,218,410,,2016
-118.53636031106379,36.23292445085072,CA3622311855820161021,E06EDD7A-DCE1-460C-B4F1-4C195F1BC202,JACOBSON,Wildfire,10005159,MTBS,Extended,1672,36.233,-118.537,2016-10-21,804103520160622,804103520170625,,18,34,-970,-150,70,224,420,,2016
-118.55552203404397,36.08294159328541,CA3608411857220161004,6ACB3205-DD5F-41BD-BA99-0348DD5CAA96,SLATE,Wildfire,10005162,MTBS,Extended,2121,36.082,-118.556,2016-10-04,804103520160708,804103520170711,,18,33,-970,-150,40,224,420,,2016
-118.57549638879273,35.97646874544183,CA3598611856520161030,DF4874AE-D66F-4171-A0D1-7B04B8154396,MEADOW,Wildfire,10005165,MTBS,Extended,4346,35.975,-118.579,2016-10-30,804103520160708,804103520170711,,-1,27,-970,-150,50,216,420,Used GeoMAC perimeter.,2016
-118.64234595793447,36.261051794779355,CA3625811864820161102,393B31BF-683A-4133-A29D-E4EF67A13F2C,HIDDEN,Wildfire,10005166,MTBS,Extended,2315,36.267,-118.637,2016-11-02,804103520160708,804103520170727,,13,30,-970,-150,60,256,480,,2016
-120.03370107265917,34.49572114580877,CA3453012005420160615,EFF85EB3-33C4-4C85-80C8-546220154574,SHERPA,Wildfire,10005323,MTBS,Initial,7549,34.497,-120.033,2016-06-15,804203620150713,804203620160629,,39,34,-970,-150,50,275,530,Used modified GeoMAC perimeter.,2016
-119.22989809494604,34.63848735519973,CA3463111923020160630,89197E6C-923A-4E7D-A1CC-E19B6BB299A6,PINE,Wildfire,10005324,MTBS,Extended,2345,34.639,-119.234,2016-06-30,804203620160629,804203620170718,,-2,26,-970,-150,40,234,460,,2016
-119.74432296339836,34.580775402718444,CA3454611980520160818,3D34EF0C-1632-4CAC-9430-B818691A9B72,REY,Wildfire,10005325,MTBS,Extended,33323,34.586,-119.725,2016-08-18,804203620160629,804203620170718,,-1,23,-970,-200,-10,135,310,,2016
-120.58575295213879,34.595803349391836,CA3472012055020160918,922B74DC-46B3-4C9A-BD29-A4778710AB8E,CANYON,Wildfire,10005340,MTBS,Extended,12749,34.597,-120.584,2016-09-18,804203620160613,804203620170616,,-54,19,-970,-150,50,157,310,,2016
-117.25250790480963,34.30925879638004,CA3428811725120160807,B2366D35-C826-41AA-8147-8609415A871F,PILOT,Wildfire,10005349,MTBS,Extended,8267,34.308,-117.247,2016-08-07,804003620160802,804003620170704,,-10,23,-970,-150,40,202,400,,2016
-117.50749049489004,34.325919263158916,CA3425911746120160816,4D18BC2E-E28E-429F-BF7F-41574D1D5C63,BLUE CUT,Wildfire,10005350,MTBS,Extended,36856,34.324,-117.506,2016-08-16,804003620160802,804003620170704,,-10,23,-970,-150,20,140,300,,2016
-116.93233584508616,33.984854473851584,CA3398311695420160830,5537B4D8-8F03-4ED4-82DE-7E59FBEA26FA,BOGART,Wildfire,10005351,MTBS,Extended,1475,33.986,-116.933,2016-08-30,804003620160802,804003620170704,,50,22,-970,-150,50,232,450,Burn to NE part is not visible in 80400362016247 scene and possible later in the year or next year burn scar.,2016
-117.93571389010631,34.17874317548527,CA3414411793320160620,F048D009-D19A-4C3F-BF8F-A212A53E32A3,FISH,Wildfire,10005354,MTBS,Extended,4528,34.181,-117.939,2016-06-20,804103620150706,804103620170711,,-62,39,-970,-150,10,196,410,,2016
-117.87744867870192,34.19825204047643,CA3416811790020160620,92522E2A-DA01-456E-ACD8-1CEC4EC65AB4,RESERVOIR,Wildfire,10005356,MTBS,Extended,1268,34.197,-117.876,2016-06-20,804103620150706,804103620170711,,-62,39,-970,-150,10,196,410,,2016
-118.68515127834743,35.22213328713406,CA3521211873720160701,8FF1A2CD-487B-4A68-B53D-E5FE2D669798,DEER,Wildfire,10005365,MTBS,Initial,1885,35.222,-118.688,2016-07-01,804103620160622,804103620160708,,30,23,-970,-150,50,259,500,,2016
-118.57321936208037,34.36572471478674,CA3436911855620160709,B5974B39-3DD3-40FD-A511-0ED43DB719A4,SAGE,Wildfire,10005366,MTBS,Initial,1002,34.366,-118.574,2016-07-09,804103620160708,804103620160724,,15,17,-970,-150,50,350,500,,2016
-120.28133275703607,37.78206923716587,CA3780912030120160926,4CEFAC8C-DC0E-4C1B-8181-708E471AEE1F,MARSHES,Wildfire,10005367,MTBS,Extended,1102,37.778,-120.282,2016-09-26,804303420150922,804303420170911,,-69,29,-970,-150,50,290,470,,2016
-119.84040464613003,39.26291570580163,NV3925811988320161014,24FE494C-0F8C-415C-9AEA-54A6E55405F6,LITTLE VALLEY,Wildfire,10005371,MTBS,Initial,2964,39.266,-119.839,2016-10-14,804303320160924,804303320161026,,-45,28,-970,-150,100,386,680,Modified GeoMac perimeter,2016
-122.07995892427806,38.53254726377905,CA3852412206820160803,281EFB30-AF69-4815-8625-7625CFF0AA42,COLD,Wildfire,10005390,MTBS,Initial,6289,38.536,-122.077,2016-08-03,804403320160713,804403320160814,,-10,20,-970,-150,50,340,560,Used modified GeoMAC perimeter.,2016
-120.82383913577614,38.961635283013194,CA3895812085620160628,69674CD0-6050-403D-B4CC-7BB6D1D0BF12,TRAILHEAD,Wildfire,10005393,MTBS,Extended,5743,38.963,-120.83,2016-06-28,804403320160627,804403320170630,,-24,18,-970,-150,10,244,500,Used modified GeoMAC perimeter.,2016
-121.7217451194996,36.326075500900075,CA3646112190120160722,EB4671D6-4D4D-431A-A6A7-0B2C1A7FDF8A,SOBERANES,Wildfire,10005400,MTBS,Extended,131921,36.324,-121.699,2016-07-22,804403520150727,804403520170716,,-61,32,-970,-150,50,319,610,,2016
-118.33668095006183,34.387262501492124,CA3443111839820160722,3B5DBC5A-EB85-490A-A023-3E7D19E7D801,SAND,Wildfire,10005406,MTBS,Extended,41561,34.391,-118.35,2016-07-22,804103620150706,804103620170711,,38,18,-970,-150,10,244,500,Used slightly modified GeoMAC perimeter.,2016
-122.58240767162498,38.91575651043637,CA3890012260520160813,6C6371BD-49A5-4D69-A2E0-E6E8445B6F18,CLAYTON,Wildfire,10005408,MTBS,Initial,3792,38.915,-122.587,2016-08-13,804503320160805,804503320160821,,-26,20,-970,-150,50,330,480,Used modified GeoMAC perimeter.,2016
-121.81907786203945,37.115224990427215,CA3710912184820160926,76EA5D44-2B73-427A-9D04-5F56E1E2D583,LOMA,Wildfire,10005411,MTBS,Extended,4380,37.116,-121.818,2016-09-26,804403420150828,804403420171004,,-34,31,-970,-150,50,302,580,,2016
-116.55822137754596,32.60466357532112,CA3260811664120160619,93B700E2-CFBD-484C-9DEE-8CBE72511E4B,BORDER 3,Wildfire,10005414,MTBS,Extended,7958,32.611,-116.572,2016-06-19,804003720150816,804003720170805,,68,28,-970,-150,-20,240,410,,2016
-117.362879130471,33.402519284090765,CA3341811736820160721,469E3D2C-71BF-4C07-8FF1-3BFFE495F67D,ROBLAR,Wildfire,10005417,MTBS,Extended,1222,33.402,-117.362,2016-07-21,804003720150816,804003720170805,,-68,15,-970,-150,10,280,9999,,2016
-122.83769284825566,38.81499483511375,CA3880512281020160925,8FDEF194-6EEA-4566-BC0F-90997D6F56E4,SAWMILL,Wildfire,10005418,MTBS,Initial,1699,38.814,-122.841,2016-09-25,804503320160922,804503320161008,,8,30,-970,-150,100,332,600,Used modified GeoMac perimeter.,2016
-119.26117317988177,36.92954584827606,CA3692911924620161011,AFBBBC68-E691-4901-94FB-F5488D9CBAFC,SACATA,Wildfire,10005424,MTBS,Initial,2282,36.927,-119.264,2016-10-11,804203420160917,804203420161019,,-19,20,-970,-150,30,241,480,Used modified GeoMac perimeter,2016
-119.46598359853552,37.01392466571843,CA3700411949520160730,E5E67477-9C91-4E8B-B304-69C9FF2F2B67,GOOSE,Wildfire,10005430,MTBS,Extended,2487,37.015,-119.466,2016-07-30,804203420160715,804203420170718,804203420160816,-31,26,-970,-150,10,185,390,Used modified GeoMac perimeter.,2016
-118.91627147329012,37.79905164838281,CA3779911892220160804,E1C61558-FFA3-4BA1-8CE2-455465FC2A07,CLARK,Wildfire,10005431,MTBS,Extended,3034,37.799,-118.916,2016-08-04,804203420160715,804203420170718,804203420160816,-5,24,-970,-150,50,205,400,Used modified GeoMac perimeter.,2016
-118.91186214456224,37.76334056654597,CA3778011892120160917,201AE32E-1316-43EE-AD67-D3D628032F74,OWENS RIVER,Wildfire,10005446,MTBS,Extended,6163,37.765,-118.911,2016-09-17,804203420160715,804203420170718,,-7,20,-970,-150,50,286,550,,2016
-121.28057301229862,36.12466428204482,CA3611312128920160604,CB1C2648-7D5A-486F-93F0-92BA5DC244CE,COLEMAN,Wildfire,10005451,MTBS,Extended,2880,36.125,-121.284,2016-06-04,804303520150704,804303520170709,,-62,33,-970,-150,-10,151,340,,2016
-121.29426189617418,35.99068444000452,CA3601612132120160602,1E95AC1E-5583-43CD-9CFC-EC871AB0E72D,STONY,Wildfire,10005454,MTBS,Initial,5117,35.989,-121.293,2016-06-02,804303520160519,804303520160620,,42,25,-970,-150,50,370,9999,,2016
-120.4456590228536,36.08898473784318,CA3608212045920160702,E44C7456-FAFB-4804-BB6B-C92843A08EA3,CURRY,Wildfire,10005458,MTBS,Initial,2837,36.087,-120.45,2016-07-02,804303520160620,804303520160706,,18,9,-970,-150,30,220,440,,2016
-120.5252158478511,36.143096288864754,CA3608912052220160809,093651CD-DEF5-4BF9-B724-EE81EFF38F60,MINERAL,Wildfire,10005466,MTBS,Initial,6852,36.144,-120.523,2016-08-09,804303520150821,804303520160823,,-46,19,-970,-150,50,178,350,,2016
-121.07031745798999,35.74264218095629,CA3567012100420160813,AA6E1B45-641E-4389-BB11-6F822A266A8B,CHIMNEY,Wildfire,10005467,MTBS,Extended,46950,35.738,-121.075,2016-08-13,804303520150704,804303520170709,,-46,46,-970,-150,50,243,470,,2016
-114.51288321485353,34.74261385035333,AZ3476111452420160406,5ED5AB0F-20FC-47B7-B4AA-50FE61D2C2BC,TOPOCK,Wildfire,10005741,MTBS,Initial,1422,34.74,-114.51,2016-04-06,803803620150530,803803620160601,,14,6,-970,-150,40,234,460,,2016
-117.47564545506599,34.37489947679778,CA3434011747720150717,DA6096B2-98B0-47F6-A263-0A121358036F,NORTH,Wildfire,23928,MTBS,Initial,4366,34.372,-117.474,2015-07-17,804003620150715,804003620150816,,2,-9999,-970,-150,50,230,9999,,2015
-117.62296172227626,33.90692864897926,CA3388411764320150419,14F2A196-75F8-4ABD-9464-EF7A864A5447,HIGHWAY,Wildfire,24022,MTBS,Initial,1212,33.907,-117.624,2015-04-19,804003720150410,804003720150512,,-17,-9999,-970,-150,50,450,9999,,2015
-114.54430051973206,34.8317457086995,AZ3481011454220150808,344C5159-C881-4C98-99B0-F6197E72ABDB,WILLOW,Wildfire,25253,MTBS,Initial,6084,34.837,-114.544,2015-08-08,803803620150802,803803620150903,,-8,-9999,-970,-150,90,500,825,,2015
-123.85286414068702,42.07791896132283,OR4210312387320150611,DA863528-58B5-4D35-84F6-7ABEA21712A4,BUCKSKIN,Wildfire,25302,MTBS,Extended,5973,42.079,-123.853,2015-06-11,804603120140706,804603120160711,,-57,-9999,-970,-150,30,257,510,,2015
-123.95722363945698,41.759957716370614,CA4176412395720150801,70F796EF-282F-465E-98DE-AF0275083103,COON,Wildfire,25304,MTBS,Extended,5988,41.759,-123.954,2015-08-01,804603120140706,804603120160625,,10,-9999,-970,-150,50,313,600,,2015
-123.72257363191451,41.84060026618816,CA4180012381520150801,44113AB8-BFBB-4C83-A178-76627E476477,BEAR,Wildfire,25307,MTBS,Extended,12166,41.839,-123.724,2015-07-31,804603120140706,804603120160711,,9,-9999,-970,-150,50,319,610,,2015
-123.7482040429875,41.453641294514135,CA4146912375220150801,B3730A9E-CD2D-43E7-AA10-66182EEE9E74,NICKOWITZ,Wildfire,25308,MTBS,Extended,8355,41.448,-123.755,2015-08-01,804603120140706,804603120160711,,-1,-9999,-970,-150,50,313,600,,2015
-123.78561422214815,41.59146317814706,CA4155612377620150802,B760AFDA-3059-4FDF-94E8-8D4F35823306,PEAK,Wildfire,25315,MTBS,Extended,14254,41.588,-123.788,2015-08-02,804603120140706,804603120160711,,10,-9999,-970,-150,50,302,580,,2015
-124.09274721768656,42.36726550934628,OR4236212410720150802,14135CEC-C924-462C-B282-87109636D799,COLLIER BUTTE,Wildfire,25317,MTBS,Extended,13038,42.365,-124.086,2015-08-02,804603120140706,804603120160711,,-36,-9999,-970,-150,50,286,550,,2015
-123.53197632040622,40.68570501891315,CA4069112352420150610,1166A376-514D-4391-AC77-52D9A3914510,SADDLE,Wildfire,25324,MTBS,Extended,1922,40.687,-123.534,2015-06-10,804603220140706,804603220160711,,-1,-9999,-970,-150,50,259,500,,2015
-123.0983447340509,40.628315156232674,CA4060412308120150731,F01696EE-036C-40D4-AF42-B39C440AAB84,BARKER,Wildfire,25326,MTBS,Extended,3943,40.628,-123.102,2015-07-31,804503220150616,804503220160602,,-16,-9999,-970,-150,50,265,510,,2015
-123.42882063051267,40.68204747485999,CA4068012335620150731,B09ECB62-6483-4F8A-9943-99863E39FA5D,PATTISON,Wildfire,25329,MTBS,Extended,31129,40.7,-123.416,2015-07-31,804603220140706,804603220160711,,-14,-9999,-970,-150,50,275,530,This fire part of SOUTH COMPLEX and contains MILL and CASTLE 1 fires. Could not separate burn scars for CASTLE 1 and MILL was too small to map by itself.,2015
-123.5420145172885,40.5974385603995,CA4064212358620150731,36388BE6-16C8-4DB1-8A0F-694429AC7633,ROUTE COMPLEX,Wildfire,25332,MTBS,Extended,35444,40.601,-123.541,2015-07-31,804603220140706,804603220160711,,-1,-9999,-970,-150,50,270,520,,2015
-123.55533098155539,40.44113966480261,CA4045612355620150806,2C881D46-C967-4173-A4C7-86B857BD77AB,BUCK,Wildfire,25336,MTBS,Extended,1935,40.442,-123.556,2015-08-06,804603220140706,804603220160711,,-16,-9999,-970,-150,30,292,560,,2015
-123.18907139245681,40.39421791459602,CA4038712317320150730,32D026C2-A759-45B4-8457-36558886CC71,BLUE,Wildfire,25337,MTBS,Extended,3002,40.392,-123.189,2015-07-30,804503220150616,804503220160618,,-32,-9999,-970,-150,40,250,490,,2015
-117.45708155560062,33.35024343130109,CA3336011747220150813,BA594130-16D6-49B6-9A66-342D640535DC,HORNO,Wildfire,25342,MTBS,Initial,1555,33.346,-117.461,2015-08-13,804003720150731,804003720150816,,22,20,-970,-150,65,300,525,,2015
-117.51460846537215,33.404781891816214,CA3338911748520150429,9A3C913C-FE8C-4683-A8A6-BD138892C5F2,GRENADE,Wildfire,25345,MTBS,Initial,1776,33.404,-117.514,2015-04-29,804003720140525,804003720150512,,-21,24,-970,-150,75,350,9999,Next to another contemporary fire (CA3342111750320150428),2015
-117.47347827675532,33.42969334723044,CA3342111750320150428,15F4AE62-67D5-4DC1-8BEE-5452FA973B4E,CARL,Wildfire,25346,MTBS,Initial,3283,33.431,-117.474,2015-04-28,804003720140525,804003720150512,,-25,17,-970,-150,75,375,9999,Next to another contemporary fire (CA3338911748520150429),2015
-117.84413823027879,34.26748244228182,CA3426511785520150814,6D48E46C-1161-4477-A89D-31A04CE08CAC,CABIN,Wildfire,25347,MTBS,Extended,1523,34.267,-117.843,2015-08-14,804103620150401,804103620160403,804103620150823,-36,34,-970,-150,60,322,610,,2015
-121.30069910375329,35.9803207439231,CA3597112126920150611,D2098686-A46B-4861-9875-4F0E36F17781,PEANUT,Wildfire,25350,MTBS,Initial,3774,35.977,-121.298,2015-06-11,804303520150602,804303520150618,,39,26,-970,-150,100,9999,9999,Next to later burned area,2015
-123.20241751778227,40.49726252150257,CA4049212319820150803,F95D717E-B212-4488-8FB7-FB5EF103EBFD,PEAK,Wildfire,25352,MTBS,Extended,6320,40.495,-123.207,2015-07-30,804503220150616,804503220160618,,-43,-9999,-970,-150,40,245,480,,2015
-121.23429694179086,35.9152303511755,CA3591512123420150618,,UNNAMED,Unknown,25353,MTBS,Initial,1122,35.912,-121.236,2015-06-18,804303520150602,804303520150618,,28,19,-970,-150,100,9999,9999,Next to earlier burned area.,2015
-121.15747586826514,35.970888384496654,CA3597112115720150618,,UNNAMED,Unknown,25354,MTBS,Initial,1061,35.969,-121.156,2015-06-18,804303520150602,804303520150618,,26,13,-970,-150,100,9999,9999,,2015
-123.05708965798028,40.467423769023014,CA4046512305420150731,A227FCE4-5D74-4D23-A75C-557770E353F4,SHIELL,Wildfire,25356,MTBS,Extended,24830,40.469,-123.066,2015-07-31,804503220140731,804503220160720,,7,30,-970,-150,50,286,550,,2015
-121.26902695764895,35.9535220546234,CA3595412126920150626,,UNNAMED,Unknown,25357,MTBS,Initial,1798,35.956,-121.271,2015-06-26,804303520150618,804303520150704,,-35,19,-970,-150,40,9999,9999,Next to earlier burned area,2015
-121.18037742263392,35.9227133605057,CA3592312117920150626,,UNNAMED,Unknown,25359,MTBS,Initial,2011,35.923,-121.169,2015-06-26,804303520150618,804303520150704,,-34,15,-970,-150,25,9999,9999,Next to earlier burned area,2015
-123.44588204070338,40.34491088688054,CA4035712344220150731,B1F65040-16C0-454D-8E19-78DFB6D0DDF4,GOBBLER,Wildfire,25360,MTBS,Extended,8560,40.346,-123.441,2015-07-30,804503220140731,804503220160720,,-23,20,-970,-150,50,265,510,,2015
-123.37808840752996,40.35933857141702,CA4034312338320150731,B6DC3782-E6FA-4B2E-A7D3-DAA2F352797E,PICKETT,Wildfire,25362,MTBS,Extended,11226,40.362,-123.381,2015-07-30,804503220140731,804503220160720,,-11,23,-970,-150,50,265,510,,2015
-123.53777535485047,40.32045580064838,CA4035812356120150806,2FE1C4F8-927D-46CF-B6A1-0B603550D8F2,LASSICS,Wildfire,25364,MTBS,Extended,20716,40.316,-123.533,2015-08-06,804503220140731,804503220160720,,-8,14,-970,-150,50,270,520,,2015
-123.37267739467964,40.919598636760064,CA4091312343720150731,1FE0DBA3-802B-4D0A-B4F7-D0A5BBFF1D7B,RIVER COMPLEX,Wildfire,25366,MTBS,Extended,78531,40.914,-123.364,2015-07-31,804503220140731,804503220160720,,7,30,-970,-150,50,265,510,,2015
-119.34018493345012,34.30442844466806,CA3431411935320151226,FE6E92F8-770E-49A0-BFFF-B2133455598B,SOLIMAR,Wildfire,25367,MTBS,Initial,1083,34.303,-119.342,2015-12-26,804103620151213,804103620151229,,32,14,-970,-150,75,450,775,,2015
-120.61376284154764,35.35496963780896,CA3533812062720150817,88FE2C76-E2C0-4749-8913-F1FA9BA28CC5,CUESTA,Wildfire,25372,MTBS,Initial,2415,35.356,-120.612,2015-08-17,804303520150314,804203620160325,804303520150821,-21,32,-970,-150,40,269,525,,2015
-123.62724808253515,40.199559241695844,CA4016812363920150730,3C75186D-20A3-432C-AC38-0341F36871F9,STEELHEAD,Wildfire,25376,MTBS,Initial,2093,40.198,-123.624,2015-07-30,804603220150725,804603220150826,,4,20,-970,-150,40,249,480,Includes CA4023412364120150730 DOBBYN fire.,2015
-120.42227665145045,35.367382574846594,CA3537112044520150620,6703554C-7FFB-4AAB-801F-2D4EA1270464,PARKHILL,Wildfire,25377,MTBS,Initial,1795,35.367,-120.424,2015-06-20,804303520150618,804303520150704,,-25,15,-970,-150,50,300,575,,2015
-121.58923914643388,36.38946330595812,CA3639412158320150919,7C71B175-407F-4CE5-8FB2-D8E2C4B725D9,TASSAJARA,Wildfire,25381,MTBS,Extended,1085,36.391,-121.589,2015-09-19,804303520150330,804303520160401,804303520151008,-50,33,-970,-150,40,261,510,,2015
-120.87036817992538,39.21269194407503,CA3919212088220150725,A97450F7-4C7E-49A9-A036-D03AC058A08C,LOWELL,Wildfire,25384,MTBS,Extended,2633,39.212,-120.869,2015-07-25,804403320150711,804403320160627,,-4,26,-970,-150,50,259,500,,2015
-121.5946485509859,37.63480765057713,CA3764612162620150819,DD6C1D0D-0925-4A70-AC8D-CA88C328C5E5,TESLA,Wildfire,25385,MTBS,Initial,2508,37.636,-121.594,2015-08-19,804403420150812,804403420150828,,-56,18,-970,-150,20,9999,9999,,2015
-121.32848408903352,39.5275205334218,CA3951912133920150911,5D8D9459-40E9-4B4D-B84A-A44B20D86247,LUMPKIN,Wildfire,25386,MTBS,Extended,1137,39.527,-121.327,2015-09-11,804403320150711,804403320160627,,15,18,-970,-150,50,286,550,,2015
-122.07877146824163,38.486775137366834,CA3851412213120150722,1B8A3D2B-AD6B-4D21-9017-99E46102A4C8,WRAGG,Wildfire,25402,MTBS,Initial,8455,38.481,-122.069,2015-07-22,804403320150711,804403320150812,,33,13,-970,-150,50,313,600,,2015
-122.44569987159046,38.916349996927075,CA3891212249320150729,CFB03B6A-5E58-4783-BCAD-900BB5733A75,ROCKY,Wildfire,25405,MTBS,Initial,96125,38.91,-122.45,2015-07-29,804403320140910,804503320150904,,16,17,-970,-150,50,281,540,,2015
-122.62414815399232,38.78778367158808,CA3884412276020150912,1ECD4627-2DD5-44C6-AFD3-CD12F6C69AC5,VALLEY,Wildfire,25408,MTBS,Initial,77507,38.788,-122.613,2015-09-12,804503320150904,804403320150929,,13,24,-970,-150,50,313,600,,2015
-120.0575919727679,40.95318651617145,CA4093812010520150803,1C12212A-65A9-4139-837B-05F6136AAD75,DODGE,Wildfire,25413,MTBS,Initial,10978,40.951,-120.061,2015-08-03,804303220130714,804303220150821,,38,14,-970,-150,50,216,420,,2015
-121.3883742289721,41.41333571824966,CA4139912139220150731,57079E3A-1FBB-4EB3-92C3-2EE3464FA0CE,FROG,Wildfire,25421,MTBS,Extended,5257,41.41,-121.381,2015-07-31,804403120150609,804403120160611,,8,23,-970,-150,50,184,360,,2015
-118.92294734452577,36.83758190639285,CA3687411890520150801,457DB47D-80EC-4812-8C93-C37D912855B3,ROUGH,Wildfire,25422,MTBS,Extended,146369,36.852,-118.884,2015-07-31,804203420150729,804203420160715,,-4,36,-970,-150,85,272,500,Original perim submitted by NPS/USFS but modified for MTBS mapping protocol,2015
-120.59405751899509,42.50435970088607,OR4249612059220150517,,UNNAMED,Prescribed Fire,25428,MTBS,Initial,1883,42.503,-120.596,2015-05-17,804403120140606,804403120150524,,-47,33,-970,-150,20,200,410,,2015
-119.70752508943447,38.644340267365486,CA3859811975220150620,67957A5E-304C-42B6-A1A6-094328FD93DB,WASHINGTON,Wildfire,25429,MTBS,Extended,18485,38.642,-119.699,2015-06-19,804303320140802,804303320160722,,-1,45,-970,-150,50,211,410,,2015
-120.59416708409721,38.26341000059801,CA3834312069620150909,E3B7BF8C-BB32-47DF-B625-41382D4214E4,BUTTE,Wildfire,25434,MTBS,Extended,72894,38.266,-120.592,2015-09-09,804303320150805,804303320160722,,-38,26,-970,-150,50,259,500,,2015
-118.63310620454632,37.49224832257765,CA3745411858420150206,0EFA3D39-E92F-4401-BF18-1254D06CB7C6,ROUND,Wildfire,25452,MTBS,Initial,6195,37.491,-118.624,2015-02-06,804203420130418,804203420150307,,42,13,-970,-150,90,450,9999,,2015
-119.5033090035609,37.17783362531838,CA3716511951320150619,229ED2E8-FCCB-423C-8845-0DD32568F0ED,CORRINE,Wildfire,25454,MTBS,Extended,1064,37.179,-119.5,2015-06-19,804203420140726,804203420160629,,22,44,-970,-150,40,238,460,,2015
-119.47969749794072,37.27692013402206,CA3728211950220150725,A6A5E399-E5D4-4033-A6A7-76F0A73A84B9,WILLOW,Wildfire,25458,MTBS,Extended,5990,37.282,-119.479,2015-07-25,804203420150713,804203420160629,,-18,38,-970,-150,70,240,450,,2015
-119.15310835704206,37.89992778605247,CA3787811915920150815,A88F12A1-A647-4721-8E9E-AC6EFD97B2D5,WALKER,Wildfire,25460,MTBS,Initial,3775,37.902,-119.151,2015-08-15,804203420150729,804203420150830,,38,15,-970,-150,50,259,500,,2015
